Longitude Latitude Speed
15.166667 32.620060 5.624476
15.200000 32.620060 5.530651
15.233333 32.620060 5.445079
15.266667 32.620060 5.358209
15.300000 32.620060 5.267153
15.333333 32.620060 5.182652
15.366667 32.620060 5.109946
15.400000 32.620060 5.049543
15.433333 32.620060 5.001889
15.466667 32.620060 4.967352
15.500000 32.620060 4.946206
15.533333 32.620060 4.931111
15.566667 32.620060 4.923720
15.600000 32.620060 4.931908
15.633333 32.620060 4.955596
15.666667 32.620060 4.994565
15.700000 32.620060 5.048462
15.733333 32.620060 5.116813
15.766667 32.620060 5.188536
15.800000 32.620060 5.259079
15.833333 32.620060 5.337575
15.866667 32.620060 5.424528
15.900000 32.620060 5.519539
15.933333 32.620060 5.622200
15.966667 32.620060 5.732100
16.000000 32.620060 5.848830
16.033333 32.620060 5.923355
16.066667 32.620060 5.994573
16.100000 32.620060 6.069546
16.133333 32.620060 6.148138
16.166667 32.620060 6.230211
16.200000 32.620060 6.315631
16.233333 32.620060 6.404262
16.266667 32.620060 6.476503
16.300000 32.620060 6.529251
16.333333 32.620060 6.581818
16.366667 32.620060 6.636469
16.400000 32.620060 6.693152
16.433333 32.620060 6.751818
16.466667 32.620060 6.812416
16.500000 32.620060 6.874892
16.533333 32.620060 6.895164
16.566667 32.620060 6.906455
16.600000 32.620060 6.919891
16.633333 32.620060 6.935460
16.666667 32.620060 6.953146
16.700000 32.620060 6.972935
16.733333 32.620060 6.994808
16.766667 32.620060 7.002142
16.800000 32.620060 6.992245
14.800000 32.648136 6.306166
14.833333 32.648136 6.257213
14.866667 32.648136 6.211023
14.900000 32.648136 6.167659
14.933333 32.648136 6.127180
14.966667 32.648136 6.089643
15.000000 32.648136 6.055105
15.033333 32.648136 5.930037
15.066667 32.648136 5.790802
15.100000 32.648136 5.658206
15.133333 32.648136 5.532723
15.166667 32.648136 5.414851
15.200000 32.648136 5.305095
15.233333 32.648136 5.203969
15.266667 32.648136 5.102923
15.300000 32.648136 5.000547
15.333333 32.648136 4.906913
15.366667 32.648136 4.826159
15.400000 32.648136 4.758940
15.433333 32.648136 4.705838
15.466667 32.648136 4.667334
15.500000 32.648136 4.643791
15.533333 32.648136 4.629267
15.566667 32.648136 4.625166
15.600000 32.648136 4.637885
15.633333 32.648136 4.667287
15.666667 32.648136 4.713060
15.700000 32.648136 4.774733
15.733333 32.648136 4.851700
15.766667 32.648136 4.933089
15.800000 32.648136 5.014666
15.833333 32.648136 5.105064
15.866667 32.648136 5.204191
15.900000 32.648136 5.311557
15.933333 32.648136 5.426673
15.966667 32.648136 5.549057
16.000000 32.648136 5.678239
16.033333 32.648136 5.761685
16.066667 32.648136 5.841561
16.100000 32.648136 5.925059
16.133333 32.648136 6.012029
16.166667 32.648136 6.102324
16.200000 32.648136 6.195795
16.233333 32.648136 6.292304
16.266667 32.648136 6.371744
16.300000 32.648136 6.430925
16.333333 32.648136 6.489691
16.366667 32.648136 6.550452
16.400000 32.648136 6.613152
16.433333 32.648136 6.677737
16.466667 32.648136 6.744153
16.500000 32.648136 6.812346
16.533333 32.648136 6.840249
16.566667 32.648136 6.860016
16.600000 32.648136 6.881832
16.633333 32.648136 6.905674
16.666667 32.648136 6.931523
16.700000 32.648136 6.959357
16.733333 32.648136 6.989150
16.766667 32.648136 7.003816
16.800000 32.648136 7.000571
14.800000 32.676202 6.356936
14.833333 32.676202 6.281214
14.866667 32.676202 6.208110
14.900000 32.676202 6.137720
14.933333 32.676202 6.070138
14.966667 32.676202 6.005457
15.000000 32.676202 5.943775
15.033333 32.676202 5.797701
15.066667 32.676202 5.641610
15.100000 32.676202 5.492061
15.133333 32.676202 5.349604
15.166667 32.676202 5.214820
15.200000 32.676202 5.088319
15.233333 32.676202 4.970732
15.266667 32.676202 4.854474
15.300000 32.676202 4.739621
15.333333 32.676202 4.635681
15.366667 32.676202 4.545763
15.400000 32.676202 4.470713
15.433333 32.676202 4.411289
15.466667 32.676202 4.368131
15.500000 32.676202 4.341722
15.533333 32.676202 4.327559
15.566667 32.676202 4.326715
15.600000 32.676202 4.344104
15.633333 32.676202 4.379510
15.666667 32.676202 4.432500
15.700000 32.676202 4.502455
15.733333 32.676202 4.588598
15.766667 32.676202 4.680214
15.800000 32.676202 4.773350
15.833333 32.676202 4.876141
15.866667 32.676202 4.987888
15.900000 32.676202 5.108004
15.933333 32.676202 5.235911
15.966667 32.676202 5.371056
16.000000 32.676202 5.512902
16.033333 32.676202 5.605288
16.066667 32.676202 5.693841
16.100000 32.676202 5.785855
16.133333 32.676202 5.881168
16.166667 32.676202 5.979624
16.200000 32.676202 6.081069
16.233333 32.676202 6.185355
16.266667 32.676202 6.271900
16.300000 32.676202 6.337451
16.333333 32.676202 6.402359
16.366667 32.676202 6.469162
16.400000 32.676202 6.537800
16.433333 32.676202 6.608219
16.466667 32.676202 6.680360
16.500000 32.676202 6.754170
16.533333 32.676202 6.789628
16.566667 32.676202 6.817760
16.600000 32.676202 6.847829
16.633333 32.676202 6.879810
16.666667 32.676202 6.913677
16.700000 32.676202 6.949402
16.733333 32.676202 6.986957
16.766667 32.676202 7.008816
16.800000 32.676202 7.012131
14.800000 32.704260 6.419609
14.833333 32.704260 6.317449
14.866667 32.704260 6.217683
14.900000 32.704260 6.120429
14.933333 32.704260 6.025808
14.966667 32.704260 5.933945
15.000000 32.704260 5.844972
15.033333 32.704260 5.677964
15.066667 32.704260 5.504732
15.100000 32.704260 5.337830
15.133333 32.704260 5.177869
15.166667 32.704260 5.025513
15.200000 32.704260 4.881474
15.233333 32.704260 4.746508
15.266667 32.704260 4.613945
15.300000 32.704260 4.485345
15.333333 32.704260 4.369776
15.366667 32.704260 4.269407
15.400000 32.704260 4.185331
15.433333 32.704260 4.118545
15.466667 32.704260 4.069901
15.500000 32.704260 4.040053
15.533333 32.704260 4.025993
15.566667 32.704260 4.028368
15.600000 32.704260 4.050597
15.633333 32.704260 4.092357
15.666667 32.704260 4.153060
15.700000 32.704260 4.231890
15.733333 32.704260 4.327855
15.766667 32.704260 4.430334
15.800000 32.704260 4.535612
15.833333 32.704260 4.651321
15.866667 32.704260 4.776155
15.900000 32.704260 4.909419
15.933333 32.704260 5.050445
15.966667 32.704260 5.198601
16.000000 32.704260 5.353297
16.033333 32.704260 5.454604
16.066667 32.704260 5.551823
16.100000 32.704260 5.652315
16.133333 32.704260 5.755907
16.166667 32.704260 5.862434
16.200000 32.704260 5.971739
16.233333 32.704260 6.083673
16.266667 32.704260 6.177204
16.300000 32.704260 6.249040
16.333333 32.704260 6.320014
16.366667 32.704260 6.392773
16.400000 32.704260 6.467257
16.433333 32.704260 6.543405
16.466667 32.704260 6.621161
16.500000 32.704260 6.700470
16.533333 32.704260 6.743394
16.566667 32.704260 6.779757
16.600000 32.704260 6.817938
16.633333 32.704260 6.857908
16.666667 32.704260 6.899633
16.700000 32.704260 6.943084
16.733333 32.704260 6.988228
16.766667 32.704260 7.017134
16.800000 32.704260 7.026906
14.800000 32.732309 6.493826
14.833333 32.732309 6.365699
14.866667 32.732309 6.239674
14.900000 32.732309 6.115881
14.933333 32.732309 5.994460
14.966667 32.732309 5.875556
15.000000 32.732309 5.759327
15.033333 32.732309 5.571623
15.066667 32.732309 5.381094
15.100000 32.732309 5.196556
15.133333 32.732309 5.018669
15.166667 32.732309 4.848167
15.200000 32.732309 4.685856
15.233333 32.732309 4.532616
15.266667 32.732309 4.382621
15.300000 32.732309 4.238894
15.333333 32.732309 4.110211
15.366667 32.732309 3.997906
15.400000 32.732309 3.903395
15.433333 32.732309 3.827995
15.466667 32.732309 3.772851
15.500000 32.732309 3.738861
15.533333 32.732309 3.724584
15.566667 32.732309 3.730129
15.600000 32.732309 3.757408
15.633333 32.732309 3.805951
15.666667 32.732309 3.874961
15.700000 32.732309 3.963368
15.733333 32.732309 4.069908
15.766667 32.732309 4.183969
15.800000 32.732309 4.302028
15.833333 32.732309 4.431212
15.866667 32.732309 4.569613
15.900000 32.732309 4.716417
15.933333 32.732309 4.870866
15.966667 32.732309 5.032255
16.000000 32.732309 5.199939
16.033333 32.732309 5.310112
16.066667 32.732309 5.415950
16.100000 32.732309 5.524841
16.133333 32.732309 5.636607
16.166667 32.732309 5.751080
16.200000 32.732309 5.868102
16.233333 32.732309 5.987522
16.266667 32.732309 6.087891
16.300000 32.732309 6.165904
16.333333 32.732309 6.242849
16.366667 32.732309 6.321459
16.400000 32.732309 6.401673
16.433333 32.732309 6.483432
16.466667 32.732309 6.566677
16.500000 32.732309 6.651351
16.533333 32.732309 6.701633
16.566667 32.732309 6.746078
16.600000 32.732309 6.792211
16.633333 32.732309 6.840001
16.666667 32.732309 6.889412
16.700000 32.732309 6.940409
16.733333 32.732309 6.992959
16.766667 32.732309 7.028752
16.800000 32.732309 7.044875
14.800000 32.760349 6.508496
14.833333 32.760349 6.357708
14.866667 32.760349 6.208747
14.900000 32.760349 6.061749
14.933333 32.760349 5.916858
14.966667 32.760349 5.774235
15.000000 32.760349 5.634050
15.033333 32.760349 5.428255
15.066667 32.760349 5.222351
15.100000 32.760349 5.022035
15.133333 32.760349 4.828004
15.166667 32.760349 4.641044
15.200000 32.760349 4.462045
15.233333 32.760349 4.292004
15.266667 32.760349 4.125648
15.300000 32.760349 3.967178
15.333333 32.760349 3.825411
15.366667 32.760349 3.701187
15.400000 32.760349 3.596326
15.433333 32.760349 3.512560
15.466667 32.760349 3.451427
15.500000 32.760349 3.414141
15.533333 32.760349 3.400260
15.566667 32.760349 3.409333
15.600000 32.760349 3.442398
15.633333 32.760349 3.498773
15.666667 32.760349 3.577356
15.700000 32.760349 3.676724
15.733333 32.760349 3.795245
15.766667 32.760349 3.921950
15.800000 32.760349 4.053127
15.833333 32.760349 4.195716
15.866667 32.760349 4.347591
15.900000 32.760349 4.507816
15.933333 32.760349 4.675531
15.966667 32.760349 4.849961
16.000000 32.760349 5.030405
16.033333 32.760349 5.149295
16.066667 32.760349 5.263874
16.100000 32.760349 5.381269
16.133333 32.760349 5.501303
16.166667 32.760349 5.623806
16.200000 32.760349 5.748619
16.233333 32.760349 5.875596
16.266667 32.760349 5.982773
16.300000 32.760349 6.066844
16.333333 32.760349 6.149648
16.366667 32.760349 6.234001
16.400000 32.760349 6.319841
16.433333 32.760349 6.407109
16.466667 32.760349 6.495747
16.500000 32.760349 6.585700
16.533333 32.760349 6.642780
16.566667 32.760349 6.694674
16.600000 32.760349 6.748142
16.633333 32.760349 6.803147
16.666667 32.760349 6.859653
16.700000 32.760349 6.917623
16.733333 32.760349 6.977018
16.766667 32.760349 7.019283
16.800000 32.760349 7.041634
14.800000 32.788381 6.402854
14.833333 32.788381 6.235999
14.866667 32.788381 6.070729
14.900000 32.788381 5.907177
14.933333 32.788381 5.745491
14.966667 32.788381 5.585830
15.000000 32.788381 5.428376
15.033333 32.788381 5.209620
15.066667 32.788381 4.992565
15.100000 32.788381 4.780622
15.133333 32.788381 4.574501
15.166667 32.788381 4.375025
15.200000 32.788381 4.183145
15.233333 32.788381 3.999955
15.266667 32.788381 3.820349
15.300000 32.788381 3.649203
15.333333 32.788381 3.495726
15.366667 32.788381 3.360737
15.400000 32.788381 3.246542
15.433333 32.788381 3.155401
15.466667 32.788381 3.089353
15.500000 32.788381 3.050030
15.533333 32.788381 3.036952
15.566667 32.788381 3.049394
15.600000 32.788381 3.088608
15.633333 32.788381 3.153593
15.666667 32.788381 3.242801
15.700000 32.788381 3.354301
15.733333 32.788381 3.485953
15.766667 32.788381 3.626093
15.800000 32.788381 3.770302
15.833333 32.788381 3.925639
15.866667 32.788381 4.090396
15.900000 32.788381 4.263483
15.933333 32.788381 4.443925
15.966667 32.788381 4.630864
16.000000 32.788381 4.823543
16.033333 32.788381 4.951041
16.066667 32.788381 5.074665
16.100000 32.788381 5.200872
16.133333 32.788381 5.329480
16.166667 32.788381 5.460319
16.200000 32.788381 5.593232
16.233333 32.788381 5.728075
16.266667 32.788381 5.842143
16.300000 32.788381 5.932127
16.333333 32.788381 6.020655
16.366667 32.788381 6.110629
16.400000 32.788381 6.201986
16.433333 32.788381 6.294666
16.466667 32.788381 6.388612
16.500000 32.788381 6.483767
16.533333 32.788381 6.546347
16.566667 32.788381 6.604308
16.600000 32.788381 6.663750
16.633333 32.788381 6.724633
16.666667 32.788381 6.786919
16.700000 32.788381 6.850568
16.733333 32.788381 6.915544
16.766667 32.788381 6.963186
16.800000 32.788381 6.991067
14.800000 32.816403 6.285054
14.833333 32.816403 6.105376
14.866667 32.816403 5.926973
14.900000 32.816403 5.749964
14.933333 32.816403 5.574481
14.966667 32.816403 5.400673
15.000000 32.816403 5.228707
15.033333 32.816403 4.999472
15.066667 32.816403 4.773221
15.100000 32.816403 4.551422
15.133333 32.816403 4.334756
15.166667 32.816403 4.124032
15.200000 32.816403 3.920211
15.233333 32.816403 3.724424
15.266667 32.816403 3.531711
15.300000 32.816403 3.347438
15.333333 32.816403 3.181142
15.366667 32.816403 3.033716
15.400000 32.816403 2.908033
15.433333 32.816403 2.807013
15.466667 32.816403 2.733393
15.500000 32.816403 2.689424
15.533333 32.816403 2.674776
15.566667 32.816403 2.688808
15.600000 32.816403 2.732975
15.633333 32.816403 2.805854
15.666667 32.816403 2.905285
15.700000 32.816403 3.028654
15.733333 32.816403 3.173170
15.766667 32.816403 3.326761
15.800000 32.816403 3.484382
15.833333 32.816403 3.652827
15.866667 32.816403 3.830744
15.900000 32.816403 4.016875
15.933333 32.816403 4.210131
15.966667 32.816403 4.409575
16.000000 32.816403 4.614406
16.033333 32.816403 4.750502
16.066667 32.816403 4.883131
16.100000 32.816403 5.018089
16.133333 32.816403 5.155193
16.166667 32.816403 5.294277
16.200000 32.816403 5.435187
16.233333 32.816403 5.577787
16.266667 32.816403 5.698567
16.300000 32.816403 5.794258
16.333333 32.816403 5.888341
16.366667 32.816403 5.983759
16.400000 32.816403 6.080448
16.433333 32.816403 6.178349
16.466667 32.816403 6.277404
16.500000 32.816403 6.377561
16.533333 32.816403 6.444742
16.566667 32.816403 6.507843
16.600000 32.816403 6.572316
16.633333 32.816403 6.638121
16.666667 32.816403 6.705220
16.700000 32.816403 6.773573
16.733333 32.816403 6.843144
16.766667 32.816403 6.895132
16.800000 32.816403 6.927444
14.800000 32.844417 6.195496
14.833333 32.844417 6.003597
14.866667 32.844417 5.812641
14.900000 32.844417 5.622723
14.933333 32.844417 5.433953
14.966667 32.844417 5.246455
15.000000 32.844417 5.060369
15.033333 32.844417 4.821197
15.066667 32.844417 4.585772
15.100000 32.844417 4.354010
15.133333 32.844417 4.126527
15.166667 32.844417 3.904072
15.200000 32.844417 3.687554
15.233333 32.844417 3.478083
15.266667 32.844417 3.270696
15.300000 32.844417 3.071028
15.333333 32.844417 2.888983
15.366667 32.844417 2.725670
15.400000 32.844417 2.584642
15.433333 32.844417 2.469719
15.466667 32.844417 2.384678
15.500000 32.844417 2.332791
15.533333 32.844417 2.314212
15.566667 32.844417 2.328574
15.600000 32.844417 2.377500
15.633333 32.844417 2.458928
15.666667 32.844417 2.569770
15.700000 32.844417 2.706414
15.733333 32.844417 2.865172
15.766667 32.844417 3.033524
15.800000 32.844417 3.205824
15.833333 32.844417 3.388478
15.866667 32.844417 3.580443
15.900000 32.844417 3.780302
15.933333 32.844417 3.986868
15.966667 32.844417 4.199151
16.000000 32.844417 4.416327
16.033333 32.844417 4.560968
16.066667 32.844417 4.702510
16.100000 32.844417 4.846082
16.133333 32.844417 4.991508
16.166667 32.844417 5.138632
16.200000 32.844417 5.287311
16.233333 32.844417 5.437418
16.266667 32.844417 5.564697
16.300000 32.844417 5.665975
16.333333 32.844417 5.765532
16.366667 32.844417 5.866299
16.400000 32.844417 5.968214
16.433333 32.844417 6.071219
16.466667 32.844417 6.175261
16.500000 32.844417 6.280288
16.533333 32.844417 6.351937
16.566667 32.844417 6.420032
16.600000 32.844417 6.489384
16.633333 32.844417 6.559953
16.666667 32.844417 6.631699
16.700000 32.844417 6.704587
16.733333 32.844417 6.778579
16.766667 32.844417 6.834734
16.800000 32.844417 6.871286
14.800000 32.872422 6.135390
14.833333 32.872422 5.932117
14.866667 32.872422 5.729462
14.900000 32.872422 5.527492
14.933333 32.872422 5.326285
14.966667 32.872422 5.125933
15.000000 32.872422 4.926538
15.033333 32.872422 4.678401
15.066667 32.872422 4.434223
15.100000 32.872422 4.192835
15.133333 32.872422 3.954751
15.166667 32.872422 3.720603
15.200000 32.872422 3.491184
15.233333 32.872422 3.267492
15.266667 32.872422 3.044363
15.300000 32.872422 2.827360
15.333333 32.872422 2.626683
15.366667 32.872422 2.443722
15.400000 32.872422 2.282741
15.433333 32.872422 2.148684
15.466667 32.872422 2.046850
15.500000 32.872422 1.982212
15.533333 32.872422 1.956089
15.566667 32.872422 1.968821
15.600000 32.872422 2.022203
15.633333 32.872422 2.113157
15.666667 32.872422 2.237104
15.700000 32.872422 2.388916
15.733333 32.872422 2.563645
15.766667 32.872422 2.748297
15.800000 32.872422 2.936688
15.833333 32.872422 3.134703
15.866667 32.872422 3.341569
15.900000 32.872422 3.555743
15.933333 32.872422 3.775981
15.966667 32.872422 4.001283
16.000000 32.872422 4.230837
16.033333 32.872422 4.383847
16.066667 32.872422 4.534087
16.100000 32.872422 4.686020
16.133333 32.872422 4.839485
16.166667 32.872422 4.994341
16.200000 32.872422 5.150464
16.233333 32.872422 5.307740
16.266667 32.872422 5.441236
16.300000 32.872422 5.547930
16.333333 32.872422 5.652834
16.366667 32.872422 5.758812
16.400000 32.872422 5.865807
16.433333 32.872422 5.973762
16.466667 32.872422 6.082629
16.500000 32.872422 6.192357
16.533333 32.872422 6.268312
16.566667 32.872422 6.341226
16.600000 32.872422 6.415274
16.633333 32.872422 6.490419
16.666667 32.872422 6.566623
16.700000 32.872422 6.643850
16.733333 32.872422 6.722064
16.766667 32.872422 6.782188
16.800000 32.872422 6.822773
14.800000 32.900418 6.105577
14.833333 32.900418 5.892009
14.866667 32.900418 5.678774
14.900000 32.900418 5.465911
14.933333 32.900418 5.253465
14.966667 32.900418 5.041487
15.000000 32.900418 4.830041
15.033333 32.900418 4.574369
15.066667 32.900418 4.322309
15.100000 32.900418 4.072159
15.133333 32.900418 3.824296
15.166667 32.900418 3.579194
15.200000 32.900418 3.337462
15.233333 32.900418 3.099889
15.266667 32.900418 2.860898
15.300000 32.900418 2.625507
15.333333 32.900418 2.403972
15.366667 32.900418 2.197872
15.400000 32.900418 2.011955
15.433333 32.900418 1.852307
15.466667 32.900418 1.726233
15.500000 32.900418 1.641488
15.533333 32.900418 1.601965
15.566667 32.900418 1.609797
15.600000 32.900418 1.667129
15.633333 32.900418 1.769155
15.666667 32.900418 1.908722
15.700000 32.900418 2.078279
15.733333 32.900418 2.271121
15.766667 32.900418 2.473812
15.800000 32.900418 2.679779
15.833333 32.900418 2.894252
15.866667 32.900418 3.116721
15.900000 32.900418 3.345590
15.933333 32.900418 3.579633
15.966667 32.900418 3.817899
16.000000 32.900418 4.059642
16.033333 32.900418 4.220682
16.066667 32.900418 4.379251
16.100000 32.900418 4.539149
16.133333 32.900418 4.700237
16.166667 32.900418 4.862401
16.200000 32.900418 5.025532
16.233333 32.900418 5.189543
16.266667 32.900418 5.328895
16.300000 32.900418 5.440777
16.333333 32.900418 5.550852
16.366667 32.900418 5.661858
16.400000 32.900418 5.773739
16.433333 32.900418 5.886447
16.466667 32.900418 5.999936
16.500000 32.900418 6.114161
16.533333 32.900418 6.194230
16.566667 32.900418 6.271753
16.600000 32.900418 6.350286
16.633333 32.900418 6.429792
16.666667 32.900418 6.510234
16.700000 32.900418 6.591580
16.733333 32.900418 6.673797
16.766667 32.900418 6.737670
16.800000 32.900418 6.782060
14.800000 32.928405 6.106470
14.833333 32.928405 5.883883
14.866667 32.928405 5.661419
14.900000 32.928405 5.439090
14.933333 32.928405 5.216914
14.966667 32.928405 4.994912
15.000000 32.928405 4.773108
15.033333 32.928405 4.511740
15.066667 32.928405 4.253116
15.100000 32.928405 3.995607
15.133333 32.928405 3.739443
15.166667 32.928405 3.484919
15.200000 32.928405 3.232425
15.233333 32.928405 2.982475
15.266667 32.928405 2.728900
